timestamp,load_old,load_raw,pressure_raw,load,pressure,,,,multiply load by 1.7 to adjust for area difference (92 instead of 120mm)
2020-02-14 15:56:45:563224,174.0739304,-10305.99999,504,-1.014803295,427.2785143,,,,
2020-02-14 15:56:45:821914,284.8114957,-32766.00001,504,-110.7531614,427.2785143,,,,
2020-02-14 15:56:46:080588,292.5818609,-34342.00001,486,-118.453413,404.6138201,,,,
2020-02-14 15:56:46:339996,394.9179652,-55098,503,-219.8661182,426.0193646,,,,
2020-02-14 15:56:46:599469,438.1726696,-63871.00001,499,-262.7305267,420.9827659,,,,
2020-02-14 15:56:46:858205,817.5942783,-140826,504,-638.7285383,427.2785143,,,,
2020-02-14 15:56:47:117036,1914.857609,-363375.0001,505,-1726.091042,428.5376639,,,,
2020-02-14 15:56:49:091257,3209.624296,-625982.0001,533,-3009.17479,463.7938548,,,,
2020-02-14 15:56:49:349897,6353.974565,-1263725,538,-6125.152957,470.0896032,,,,
2020-02-14 15:56:49:608521,6231.89207,-1238964,535,-6004.172037,466.3121542,,,,
2020-02-14 15:56:49:865589,123.2608696,-7.05E-06,541,49.33976109,473.8670522,,,,
2020-02-14 15:56:50:124281,7320.921574,-1459843,543,-7083.37501,476.3853516,,,,
2020-02-14 15:56:50:383145,7479.050478,-1491915,525,-7240.077085,453.7206574,,,,
2020-02-14 15:56:50:641836,7771.967609,-1551325,528,-7530.351166,457.4981064,,,,
2020-02-14 15:56:50:900463,8168.157626,-1631681,555,-7922.966282,491.4951476,,,,
2020-02-14 15:56:51:159823,8658.267496,-1731086,571,-8408.653792,511.6415424,,,,
2020-02-14 15:56:51:418474,8898.428974,-1779796,961,-8646.648245,1002.709915,,,,
2020-02-14 15:56:51:675396,123.2608696,-7.05E-06,926,49.33976109,958.6396767,,,,
2020-02-14 15:56:51:935050,551.2374,-86803,962,-374.7750514,1003.969065,,,,
2020-02-14 15:56:52:193757,503.1755217,-77054.99999,937,-327.1468451,972.4903231,,,,
2020-02-14 15:56:52:452546,440.3420609,-64311.00001,928,-264.8803432,961.157976,,,,
2020-02-14 15:56:52:711944,370.8673043,-50219.99999,958,-196.0324712,998.9324663,,,,
2020-02-14 15:56:52:970578,322.5835565,-40427,957,-148.1843973,997.6733166,,,,
2020-02-14 15:56:53:229889,181.7111739,-11855,915,-8.583134418,944.7890303,,,,
2020-02-14 15:56:53:489730,162.7733739,-8013.999997,947,10.18378602,985.0818198,,,,
2020-02-14 15:56:53:748393,167.3044435,-8933.000004,963,5.69360117,1005.228215,,,,
2020-02-14 15:56:54:009619,167.1762522,-8907.000005,922,5.820635774,953.603078,,,,
2020-02-14 15:56:54:269188,168.8378087,-9244.000001,918,4.174071831,948.5664793,,,,
2020-02-14 15:56:54:527841,159.3812348,-7326.000004,950,13.54531717,988.8592689,,,,
2020-02-14 15:56:54:786535,-89.66981739,43187,967,260.3491319,1010.264813,,,,
2020-02-14 15:56:55:045277,-455.9814,117483,898,623.3554117,923.3834858,,,,
2020-02-14 15:56:55:304436,-616.8417652,150109,794,782.7643017,792.4319197,,,,
2020-02-14 15:56:55:569152,-690.7144696,165092,683,855.9704379,652.6663059,,,,
2020-02-14 15:56:55:826649,123.2608696,-7.05E-06,652,49.33976109,613.632666,,,,
2020-02-14 15:56:56:085336,-313.3488522,88554.00001,584,482.009866,528.0104882,,,,
2020-02-14 15:56:56:343955,-172.6786174,60023,558,342.6089269,495.2725967,,,,
2020-02-14 15:56:56:602735,-56.30556522,36420,550,227.285932,485.1993993,,,,
2020-02-14 15:56:56:862130,99.06229565,4908,554,73.31998646,490.235998,,,,
2020-02-14 15:56:57:121505,178.3634087,-11176,538,-5.265576773,470.0896032,,,,
2020-02-14 15:56:57:380047,180.1778087,-11544,536,-7.063605079,467.5713038,,,,
2020-02-14 15:56:57:639459,180.9469565,-11700,525,-7.825812704,453.7206574,,,,
2020-02-14 15:56:57:898150,176.5095652,-10800,531,-3.428460874,461.2755555,,,,
2020-02-14 15:56:58:155628,123.2608696,-7.05E-06,525,49.33976109,453.7206574,,,,
2020-02-14 15:56:58:414438,175.7798609,-10652.00001,526,-2.705340842,454.9798071,,,,
2020-02-14 15:56:58:673282,175.3854261,-10572,516,-2.314465106,442.3883104,,,,
2020-02-14 15:56:58:932166,177.0716348,-10914,516,-3.985458808,442.3883104,,,,
2020-02-14 15:56:59:191668,177.4463478,-10989.99999,517,-4.356790697,443.64746,,,,
2020-02-14 15:56:59:450991,177.6386348,-11029,521,-4.547342653,448.6840587,,,,
2020-02-14 15:56:59:709578,176.6032435,-10819,500,-3.521293896,422.2419156,,,,
2020-02-14 15:56:59:968221,175.5382696,-10603.00001,504,-2.465929469,427.2785143,,,,
2020-02-14 15:57:00:225640,123.2608696,-7.05E-06,503,49.33976109,426.0193646,,,,
2020-02-14 15:57:00:484309,177.0321913,-10906,521,-3.946371214,448.6840587,,,,
2020-02-14 15:57:00:742999,176.2038783,-10738.00001,512,-3.125532248,437.3517117,,,,
2020-02-14 15:57:01:001669,175.9327043,-10682.99999,518,-2.856805106,444.9066097,,,,
2020-02-14 15:57:01:261600,176.4306783,-10784.00001,510,-3.350285786,434.8334123,,,,
2020-02-14 15:57:01:521671,176.4701217,-10791.99999,520,-3.389373281,447.4249091,,,,
2020-02-14 15:57:01:781261,177.209687,-10942.00001,511,-4.122265335,436.092562,,,,
2020-02-14 15:57:02:039824,178.0133478,-11104.99999,517,-4.918674543,443.64746,,,,
2020-02-14 15:57:02:299251,177.051913,-10909.99999,514,-3.965914961,439.870011,,,,
2020-02-14 15:57:02:557944,176.0411739,-10705,518,-2.964295963,444.9066097,,,,
2020-02-14 15:57:02:816850,175.124113,-10518.99999,522,-2.055509887,449.9432084,,,,
2020-02-14 15:57:03:075530,179.8967739,-11487,584,-6.785106112,528.0104882,,,,
2020-02-14 15:57:03:334300,177.9640435,-11095,633,-4.869815125,589.7088222,,,,
2020-02-14 15:57:03:593057,178.2549391,-11153.99999,676,-5.158085916,643.8522582,,,,
2020-02-14 15:57:03:851693,177.6928696,-11040.00001,711,-4.601088082,687.9224968,,,,
2020-02-14 15:57:04:111745,123.2608696,-7.05E-06,742,49.33976109,726.9561367,,,,
2020-02-14 15:57:04:370285,179.6847652,-11444,770,-6.575010409,762.2123276,,,,
2020-02-14 15:57:04:629842,173.9506696,-10281.00001,796,-0.892654701,794.9502191,,,,
2020-02-14 15:57:04:889256,176.2975565,-10757,818,-3.218365171,822.6515119,,,,
2020-02-14 15:57:05:147944,176.8645565,-10872,838,-3.780249017,847.8345054,,,,
2020-02-14 15:57:05:405558,123.2608696,-7.05E-06,858,49.33976109,873.0174989,,,,
2020-02-14 15:57:05:664369,178.6937478,-11242.99999,887,-5.592935157,909.5328394,,,,
2020-02-14 15:57:05:923107,178.2253565,-11148,948,-5.128770246,986.3409695,,,,
2020-02-14 15:57:06:181841,348.8184,-45748,949,-174.1825186,987.6001192,,,,
2020-02-14 15:57:06:440389,378.6573913,-51800,948,-203.7522667,986.3409695,,,,
2020-02-14 15:57:06:699841,379.2983478,-51929.99999,948,-204.3874397,986.3409695,,,,
2020-02-14 15:57:06:958391,353.955913,-46789.99999,947,-179.2736748,985.0818198,,,,
2020-02-14 15:57:07:217140,352.7972609,-46555.00001,948,-178.1254774,986.3409695,,,,
2020-02-14 15:57:07:475603,123.2608696,-7.05E-06,948,49.33976109,986.3409695,,,,
2020-02-14 15:57:07:990211,345.2389043,-45021.99999,948,-170.6353214,986.3409695,,,,
2020-02-14 15:57:08:249649,347.8076609,-45543.00001,948,-173.1808996,986.3409695,,,,
2020-02-14 15:57:08:508328,345.6727826,-45110,949,-171.0652847,987.6001192,,,,
2020-02-14 15:57:08:765645,123.2608696,-7.05E-06,947,49.33976109,985.0818198,,,,
